company_code,company_name,finGubun,tab,search_type,id,parent_id,item,column_name,column_type,yyyy,mm,value,value_type,data_type,yyyymm
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,17,16.0,당좌자산,2025/06(IFRS별도),year_data,2025,06,514.5,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,18,16.0,유동부채,2025/06(IFRS별도),year_data,2025,06,80.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,19,,이자보상배율,2025/06(IFRS별도),year_data,2025,06,14.49,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,20,19.0,영업이익,2025/06(IFRS별도),year_data,2025,06,25.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,21,19.0,영업외이자비용,2025/06(IFRS별도),year_data,2025,06,1.8,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,22,,금융비용부담률,2025/06(IFRS별도),year_data,2025,06,2.87,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,23,22.0,영업외이자비용,2025/06(IFRS별도),year_data,2025,06,1.8,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,24,22.0,매출액,2025/06(IFRS별도),year_data,2025,06,61.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,25,,자본유보율,2025/06(IFRS별도),year_data,2025,06,992.79,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,26,25.0,자본잉여금＜당기＞,2025/06(IFRS별도),year_data,2025,06,632.6,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,27,25.0,이익잉여금＜당기＞,2025/06(IFRS별도),year_data,2025,06,3538.0,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),안정성,quarter,28,25.0,자본금＜당기＞,2025/06(IFRS별도),year_data,2025,06,420.1,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),활동성,quarter,1,,총자산회전율,2025/06(IFRS별도),year_data,2025,06,0.01,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),활동성,quarter,2,1.0,매출액(수익),2025/06(IFRS별도),year_data,2025,06,61.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),활동성,quarter,3,1.0,자산총계＜전기＞,2025/06(IFRS별도),year_data,2025,06,4790.0,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),활동성,quarter,4,1.0,자산총계＜당기＞,2025/06(IFRS별도),year_data,2025,06,4704.3,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),활동성,quarter,5,,자기자본회전율,2025/06(IFRS별도),year_data,2025,06,0.01,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),활동성,quarter,6,5.0,매출액＜당기＞,2025/06(IFRS별도),year_data,2025,06,61.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),활동성,quarter,7,5.0,자본총계＜당기＞,2025/06(IFRS별도),year_data,2025,06,4589.2,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),활동성,quarter,8,5.0,자본총계＜전기＞,2025/06(IFRS별도),year_data,2025,06,4529.1,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),활동성,quarter,9,,순운전자본회전율,2025/06(IFRS별도),year_data,2025,06,1.49,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),활동성,quarter,10,9.0,매출액＜당기＞,2025/06(IFRS별도),year_data,2025,06,61.7,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),활동성,quarter,11,9.0,순운전자본＜당기＞,2025/06(IFRS별도),year_data,2025,06,68.3,Real,IFRS별도,202506
004150,한솔홀딩스,K-IFRS(별도),활동성,quarter,12,9.0,순운전자본＜전기＞,2025/06(IFRS별도),year_data,2025,06,14.8,Real,IFRS별도,202506
